"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1799797584476926164","Sun Jun 09 15:03:38 +0000 2024","0","@diktatorbaik sicepat","1799819649577816539","","diktatorbaik","en","Bikini bottom","0","1","0","https://x.com/meletupletups/status/1799819649577816539","811137018927296513","meletupletups"
"1714065711293702343","Sun Jun 09 14:56:21 +0000 2024","0","@imssky @sicepat_ekspres Aku drop di sicepat terdekat trs aku blok dr toko aku","1799817817707127187","","imssky","in","","0","0","0","https://x.com/kaptenkapal934/status/1799817817707127187","1195344738469105664","kaptenkapal934"
"1799807319787929649","Sun Jun 09 14:53:07 +0000 2024","0","@tupailari66 sicepat emg msh bocil","1799817005148803488","","tupailari66","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/reeaversa/status/1799817005148803488","1740024637063655424","reeaversa"
"1714065711293702343","Sun Jun 09 14:51:35 +0000 2024","0","@kaptenkapal934 @sicepat_ekspres mjb ka kasusnya sama kyk aku skrng aku mau nanya kelanjutannya gmn kak ttp dipickup sm kurir ga ya?","1799816620447277256","","kaptenkapal934","in","","0","1","0","https://x.com/imssky/status/1799816620447277256","1093064394978713601","imssky"
"1799810219545108765","Sun Jun 09 14:33:03 +0000 2024","0","Kala itu ada yg ingin pura² membongkarnya biasalah Om 86 dgn memeras Trompet &amp; ketahuan ama Meng Biar gak melebar sekaligus mendongkrak Popularitasnya Sicepat Sang Interpol tadi Langsung Diamankan Kurang Paham Apa Materi 86 nya tp Pressumption of Innocence mengarah kesana ","1799811955085210085","","Jowam46","in","Unknown ","0","0","0","https://x.com/Jowam46/status/1799811955085210085","1721473110288003072","Jowam46"
"1799691724404765152","Sun Jun 09 14:24:37 +0000 2024","0","@Mcflurry_000 udah cek paket ada di gudang kuta pas dicari tutup permanen baca review gmaps emg problematik dan disaranin ke sicepat jimbaran di gudang bulog ","1799809831286747505","","Mcflurry_000","in","Bali, Indonesia","0","1","0","https://x.com/meirahkee/status/1799809831286747505","1687131876425863169","meirahkee"
"1799809264950956131","Sun Jun 09 14:23:21 +0000 2024","0","@GetoGemoy Ikut utbk kah Get","1799809512305815856","","GetoGemoy","in","","0","1","0","https://x.com/RonSICEPAT/status/1799809512305815856","1794708952317587456","RonSICEPAT"
"1799809424082759859","Sun Jun 09 14:23:00 +0000 2024","0","Op bagus sejauh ini menurut gua. https://t.co/ndG7lj0snZ","1799809424082759859","","","in","","0","0","0","https://x.com/RonSICEPAT/status/1799809424082759859","1794708952317587456","RonSICEPAT"
"1799809264950956131","Sun Jun 09 14:22:22 +0000 2024","0","Kapan pengumuman utbk tolong steangers bls tweet ini","1799809264950956131","","","in","","0","1","0","https://x.com/RonSICEPAT/status/1799809264950956131","1794708952317587456","RonSICEPAT"
"1799806979290067236","Sun Jun 09 14:21:06 +0000 2024","0","@scoobaedo oke pengiriman pake sicepat ajaya","1799808946607374745","","scoobaedo","in","","0","0","0","https://x.com/netlflix/status/1799808946607374745","878105173599502337","netlflix"
"1799806058757853588","Sun Jun 09 14:16:11 +0000 2024","0","@BOCILSEKEM Makasih min tbtb lupa nama bachira : ))","1799807710558642427","","BOCILSEKEM","in","","0","0","0","https://x.com/RonSICEPAT/status/1799807710558642427","1794708952317587456","RonSICEPAT"
"1799806058757853588","Sun Jun 09 14:15:56 +0000 2024","0","@MikagePrince Gw kira mikage beo sumpah ","1799807647987995032","","MikagePrince","in","","2","6","1","https://x.com/RonSICEPAT/status/1799807647987995032","1794708952317587456","RonSICEPAT"
"1797834782405169514","Sun Jun 09 14:14:22 +0000 2024","0","@sicepat_ekspres @tokopedia @TokopediaCare Bener bener gila kalian semua. 1 minggu gak ada hasil titik terang? Kalian semua manusia kan? @sicepat_ekspres @tokopedia @tokope","1799807253958255080","","sicepat_ekspres","in","","0","0","0","https://x.com/k03win/status/1799807253958255080","788044585851170816","k03win"
"1799806282200944669","Sun Jun 09 14:10:31 +0000 2024","0","Maunjontom apa malam ini ges","1799806282200944669","","","in","","0","0","0","https://x.com/RonSICEPAT/status/1799806282200944669","1794708952317587456","RonSICEPAT"
"1799805616552370396","Sun Jun 09 14:07:52 +0000 2024","1","Anak 27 Mei yang jomblo https://t.co/20oo8H2l6t","1799805616552370396","https://pbs.twimg.com/ext_tw_video_thumb/1799805498826616832/pu/img/4ADtFGvnerNO1ZIz.jpg","","in","","0","1","2","https://x.com/RonSICEPAT/status/1799805616552370396","1794708952317587456","RonSICEPAT"
"1799803062930071789","Sun Jun 09 13:57:43 +0000 2024","0","Paket aku hari ini ga di pick up sama sicepat tapi ada wa kayak gini ini bakal tetep di pick up besok ga kira2 ya? https://t.co/appEXyWhjL","1799803062930071789","https://pbs.twimg.com/media/GPovV4cbkAA6wAe.jpg","","in","","0","0","0","https://x.com/meltavice/status/1799803062930071789","936641648","meltavice"
"1799800539284406713","Sun Jun 09 13:47:41 +0000 2024","0","@sicepat_ekspres ini gimana ya katanya sicepat tapi pengiriman paket udh 10 hari belum sampe juga pelayanan makin buruk pake @jntexpressid sehari sampe loh https://t.co/rGyoSq2uTo","1799800539284406713","https://pbs.twimg.com/media/GPotDVsa0AABulH.jpg","sicepat_ekspres","in","Indonesia","0","0","0","https://x.com/aliiarosalia/status/1799800539284406713","486423101","aliiarosalia"
"1799795002622750865","Sun Jun 09 13:25:41 +0000 2024","0","Baru tau sicepat cmn sampe 5. YaAllah udahan kali ngerepotin gue tuy","1799795002622750865","","","in","","0","0","0","https://x.com/HariboJoonGi/status/1799795002622750865","1560097323476086786","HariboJoonGi"
"1799791821796901023","Sun Jun 09 13:13:25 +0000 2024","0","@sicepat_ekspres @sicepat_ekspres @sicepat_ekspres","1799791912666451976","","Naiii240405","qam","Renjun heart","0","0","0","https://x.com/Naiii240405/status/1799791912666451976","1420665566264627200","Naiii240405"
"1799791821796901023","Sun Jun 09 13:13:03 +0000 2024","0","Adminnnn @sicepat_ekspres paket nextday ku lom sampeeee cuyyyy. Lewat estimasi nihhhh rela bayar mahal juga masa lom sampe sampe","1799791821796901023","","","in","Renjun heart","0","1","0","https://x.com/Naiii240405/status/1799791821796901023","1420665566264627200","Naiii240405"
"1799791612635341178","Sun Jun 09 13:12:13 +0000 2024","0","JNE LEMOT BANGET SUMPAH. padahal jnt spx sicepat tuh siang udah sampe cuy ini lo ketiduran apa gimana sih kurirnya‍ huf kesel bangeeeetttt t___t https://t.co/LZq2mL6wX2","1799791612635341178","https://pbs.twimg.com/media/GPok7JlakAEr5H_.jpg","","in","carateume saidoor! —khhstan","0","0","0","https://x.com/pacalmaung/status/1799791612635341178","1475398812642398210","pacalmaung"
"1799781836635423185","Sun Jun 09 12:33:22 +0000 2024","0","@sicepat_ekspres 28 MEI SAMPE SKRNG GA AD INFORMASI WOIIIIII","1799781836635423185","","sicepat_ekspres","in","Indonesia","0","0","0","https://x.com/raang_riing/status/1799781836635423185","96913068","raang_riing"
"1799781024060301354","Sun Jun 09 12:31:43 +0000 2024","1","dan LAGI Layanan sicepat tiba aktif sendiri. Terakhir J&amp;T hari ini tiba sicepat ikutan aktif padahal dua itu jauh bgt dari rumah &amp; kantor udah bingung harus gimana sama toped dagangan pun makin sepi karena algorithmnya kacau https://t.co/55msoLa6dp","1799781419625181210","https://pbs.twimg.com/media/GPobqP0a0AARR8l.jpg","rinna_moroll","in","","0","0","0","https://x.com/rinna_moroll/status/1799781419625181210","1320325878987943936","rinna_moroll"
"1799775876932137166","Sun Jun 09 12:09:41 +0000 2024","0","@sicepat_ekspres tolong cek dm ya","1799775876932137166","","sicepat_ekspres","in","","0","0","0","https://x.com/Wangtjang/status/1799775876932137166","98065306","Wangtjang"
"1799771584594596147","Sun Jun 09 11:52:38 +0000 2024","0","@sicepat_ekspres @MaloneyMaeve 004314054429 moban gak ada pergerakan","1799771584594596147","","sicepat_ekspres","in","","0","0","0","https://x.com/esskuwut/status/1799771584594596147","1715362019141169152","esskuwut"
"1799761748251336896","Sun Jun 09 11:48:14 +0000 2024","0","@hanproduce Sicepat emang lama deh kemarin punyaku juga stuck dua hari di tempat sama tapi masih nyampe kok.","1799770478804176896","","hanproduce","in","party party yeah","0","1","0","https://x.com/giantsanverse/status/1799770478804176896","1134646062466052097","giantsanverse"
"1799412547164193268","Sun Jun 09 11:44:21 +0000 2024","0","@sicepat_ekspres Tai lama lu di wa juga respon","1799769499761312031","","sicepat_ekspres","in","","0","0","0","https://x.com/natnotee/status/1799769499761312031","257847119","natnotee"
"1799766157291069703","Sun Jun 09 11:39:21 +0000 2024","0","@cyuwhisky pake sicepat express","1799768239939227670","","cyuwhisky","en","straykids","0","1","0","https://x.com/onminsung/status/1799768239939227670","828770905203486721","onminsung"
"1799765531010228455","Sun Jun 09 11:28:35 +0000 2024","0","@sicepat_ekspres tolong dong ini paket yg ak pesej dri tokped kenapa terus2an puter2an kek gini yaa @sicepat_ekspres https://t.co/RiWVUyYWfq","1799765531010228455","https://pbs.twimg.com/media/GPoNNWebkAA79lf.jpg","sicepat_ekspres","in","","0","0","0","https://x.com/thesyltherinnn/status/1799765531010228455","1220899657145913344","thesyltherinnn"
"1799761748251336896","Sun Jun 09 11:13:33 +0000 2024","0","plsss doain album gweh ga ilang di sicepat soalnya stuck gada update apa apa dr kmrn siang???!","1799761748251336896","","","in","she/her","0","4","0","https://x.com/hanproduce/status/1799761748251336896","1227647720845803521","hanproduce"
"1799761014881484876","Sun Jun 09 11:10:38 +0000 2024","0","ini kalo album gua sampe ilang di sicepat pantek bgt mana kmrn splitpayyy","1799761014881484876","","","in","she/her","0","0","0","https://x.com/hanproduce/status/1799761014881484876","1227647720845803521","hanproduce"
"1799759172508287426","Sun Jun 09 11:03:19 +0000 2024","0","sicepat reg lama bgt","1799759172508287426","","","in","Dragønstøne","1","0","0","https://x.com/jaeseidon/status/1799759172508287426","1393618488493625348","jaeseidon"
"1799743948141010991","Sun Jun 09 10:59:03 +0000 2024","1","@evylagi @anteraja_id asli emg ketar ketir. mendingan sicepat atau kl mau yg reputable mending jne atau tiki sekalian","1799758100700053883","","evylagi","in","Denpasar, Jawa Selatan","0","2","0","https://x.com/cakiminN0W/status/1799758100700053883","970174030744510464","cakiminN0W"
"1796379973617688977","Sun Jun 09 10:57:54 +0000 2024","0","@sicepat_ekspres @aiaiajwnwwi hallo saya mau buat laporan tentang pelayanan buruk kurir si cepat di daerah saya. Bagaiaman caranya ya? bisa by tweet saja kah? paket saya resinya : 004315143823 @sicepat_ekspres","1799757808596124065","","sicepat_ekspres","in","nowhere","0","0","0","https://x.com/ameyourcrsh/status/1799757808596124065","1275359174281457664","ameyourcrsh"
"1799748811017056347","Sun Jun 09 10:22:08 +0000 2024","0","@sicepat_ekspres admin gimana nih paket saya lama banget ketahan di banda aceh. Katanya di kabupaten saya ga ada lagi sicepat jadi prosesnya gimana dong","1799748811017056347","","sicepat_ekspres","in","","0","0","0","https://x.com/stiffmannn/status/1799748811017056347","1176873585547202560","stiffmannn"
"1799747645856194921","Sun Jun 09 10:18:50 +0000 2024","0","@agnku JNE kirimannya minimal 1 bulan. Kabar terbaru Anteraja Bojong sudah bubar menyusul SICEPAT.","1799747979701895314","","agnku","in","Central Java, Indonesia","0","2","0","https://x.com/FuadiKamal/status/1799747979701895314","1039507770968485890","FuadiKamal"
"1799746349690466760","Sun Jun 09 10:18:46 +0000 2024","0","@kw0urluv_ Tp aku lg pake sicepat","1799747963050426458","","kw0urluv_","in","carat only","0","0","0","https://x.com/wonyupil/status/1799747963050426458","1787109801878843392","wonyupil"
"1798991125971444075","Sun Jun 09 10:12:12 +0000 2024","0","@sicepat_ekspres @m_pambudi1 @dxachu Kok komplainnya tdk lewat inbox lg? Klo lewat email ribet klo lewat wa yg jawab robot","1799746309567771125","","sicepat_ekspres","in","","0","0","0","https://x.com/PurwoRaharjo4/status/1799746309567771125","1011554529496555521","PurwoRaharjo4"
"1799739471711342990","Sun Jun 09 09:45:02 +0000 2024","0","@sicepat_ekspres paket sy dari tgl 3 sampai skrg belum sampai2. dan udah 3 hari tidak ada update. tolong konfirmasinya","1799739471711342990","","sicepat_ekspres","in","Banjarmasin, ID","0","2","0","https://x.com/riduu__/status/1799739471711342990","402673806","riduu__"
"1799735808842498397","Sun Jun 09 09:30:28 +0000 2024","0","@sicepat_ekspres tolong cek dm","1799735808842498397","","sicepat_ekspres","in","ba 𓆩♡𓆪 fa","0","1","0","https://x.com/liuvyangyang/status/1799735808842498397","306313570","liuvyangyang"
"1799731936795165014","Sun Jun 09 09:15:05 +0000 2024","0","GA LAGI2 DAH PAKE SICEPAT ARGHHHHHHHHHH BIKIN CEPAT EMOSI AJA","1799731936795165014","","","in","","0","0","0","https://x.com/chicirari/status/1799731936795165014","1437803468572401673","chicirari"
"1799729340298715317","Sun Jun 09 09:04:46 +0000 2024","0","want to sell wts sonny angel hippers looking back sealed -263k after svid -Ready Ina - Pengiriman pilih: sicepat/jne/jnt tag. sonny angel lfb songel wts wtb sell sonny angel hippers harvest series sealed https://t.co/6SXX6xeR3A","1799729340298715317","https://pbs.twimg.com/media/GPnsS6cbkAEoGRs.jpg","","en","","0","0","0","https://x.com/munjungevnne/status/1799729340298715317","1690570126318522368","munjungevnne"
"1799728836474716524","Sun Jun 09 09:02:46 +0000 2024","0","Perasaan waktu itu sicepat aman2 aja sekarang kok jadi gini. Tau gitu w matiin aja opsinya ","1799728836474716524","","","in","","0","1","0","https://x.com/chicirari/status/1799728836474716524","1437803468572401673","chicirari"
"1799728063732941103","Sun Jun 09 08:59:42 +0000 2024","0","gue pake jnt sehari sampe anjir sicepat udah 4 hari masih stuck disitu situ aja jelek bgt @sicepat_ekspres","1799728063732941103","","","in","she/her","0","1","0","https://x.com/hanproduce/status/1799728063732941103","1227647720845803521","hanproduce"
"1799727722853523615","Sun Jun 09 08:58:21 +0000 2024","0","sicepat lama bgt deh amit amit","1799727722853523615","","","in","she/her","0","0","0","https://x.com/hanproduce/status/1799727722853523615","1227647720845803521","hanproduce"
"1799725083457650854","Sun Jun 09 08:47:51 +0000 2024","0","Sicepat gak jelas banget sumpah dah","1799725083457650854","","","in","","0","0","0","https://x.com/chicirari/status/1799725083457650854","1437803468572401673","chicirari"
"1799694399905140990","Sun Jun 09 08:46:21 +0000 2024","0","@jsngparkk @sicepat_ekspres Sama bang Surabaya - Gresik 2 hari. Parah si ekspedisi lain 1 hari sampai. Mending ganti nama jangan si cepat tapi si lemot aja wkwkwk https://t.co/H7i0hC4FMC","1799724703004975329","https://pbs.twimg.com/media/GPnoEw_aEAACVZI.jpg","jsngparkk","in","Bojonegoro, Indonesia","0","1","0","https://x.com/ta_anta97/status/1799724703004975329","1875498607","ta_anta97"
"1799720121994469683","Sun Jun 09 08:28:08 +0000 2024","0","Ekspedisi sicepat more likely become silambat","1799720121994469683","","","en","","0","2","0","https://x.com/Couqettle/status/1799720121994469683","1460142450224164866","Couqettle"
"1799694399905140990","Sun Jun 09 08:23:36 +0000 2024","0","@jsngparkk @jsngparkk Hai kak mohon maaf untuk interaksi selanjutnya mohon melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com ya kak. Terima kasih ^","1799718980216934529","","jsngparkk","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799718980216934529","4417582514","sicepat_ekspres"
"1799716155227361584","Sun Jun 09 08:19:16 +0000 2024","0","@ahgaayy @ahgaayy Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^ ^","1799717890394079438","","ahgaayy","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799717890394079438","4417582514","sicepat_ekspres"
"1799717064929939632","Sun Jun 09 08:18:50 +0000 2024","0","@jwimiyoons @jwimiyoons Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^ ^","1799717779307995363","","jwimiyoons","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799717779307995363","4417582514","sicepat_ekspres"
"1799716155227361584","Sun Jun 09 08:12:23 +0000 2024","0","@sicepat_ekspres kalau kayak gini gak perlu di chat kurir nya nnti dateng sendiri atau ttp harus di hubungin???? Plsss banget bantuin https://t.co/eAezcO3pwt","1799716155227361584","https://pbs.twimg.com/media/GPngTJZa8AAiL7d.jpg","sicepat_ekspres","in","got7 svt enha","0","2","0","https://x.com/ahgaayy/status/1799716155227361584","1415515552143994883","ahgaayy"
"1799715787340702090","Sun Jun 09 08:10:55 +0000 2024","0","susah bgt nemu sicepat di kabupaten","1799715787340702090","","","in","","0","0","0","https://x.com/ngopizt/status/1799715787340702090","2758703338","ngopizt"
"1799464762365079871","Sun Jun 09 08:10:24 +0000 2024","0","@Deyuniar_ @Deyuniar_ Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799715656646136206","","Deyuniar_","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799715656646136206","4417582514","sicepat_ekspres"
"1799696890076029091","Sun Jun 09 08:07:52 +0000 2024","0","@onesadjellybean @onesadjellybean Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799715019502023149","","onesadjellybean","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799715019502023149","4417582514","sicepat_ekspres"
"1799676965441687665","Sun Jun 09 08:07:34 +0000 2024","0","@0H1En @layanan_sicepat @0H1En Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799714942503026726","","0H1En","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799714942503026726","4417582514","sicepat_ekspres"
"1799434207405756438","Sun Jun 09 08:07:26 +0000 2024","0","@cloudis14 @cloudis14 Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799714909544231323","","cloudis14","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799714909544231323","4417582514","sicepat_ekspres"
"1799710998049538371","Sun Jun 09 07:52:37 +0000 2024","0","@aayyaya_ Aku kalo ngirim oren sering pake sicepat. Tapi kalo manual gak pernah","1799711181097373755","","aayyaya_","in","","0","1","0","https://x.com/semangkukberas/status/1799711181097373755","1073443779623809024","semangkukberas"
"1799710998049538371","Sun Jun 09 07:51:53 +0000 2024","0","Ges kalian ada yang pernah pake pengirman sicepat gak??? Aku mau tanya tanya dong","1799710998049538371","","","in","","0","1","0","https://x.com/aayyaya_/status/1799710998049538371","1535262776855527425","aayyaya_"
"1799710372708200760","Sun Jun 09 07:49:24 +0000 2024","0","Ges kalian ada yg pernah pake pengiriman sicepat gak? Aku mau tanya tanya dong","1799710372708200760","","","in","got7 svt enha","0","0","0","https://x.com/ahgaayy/status/1799710372708200760","1415515552143994883","ahgaayy"
"1799434207405756438","Sun Jun 09 07:45:27 +0000 2024","0","@sicepat_ekspres Ini gimana ya? Solusinya ga membantu sama sekali sudah 2 kali ya saya diginiin. Kalo emang ga niat bilang aja kenapa harus pake alasan reschedule by seller? Saya ga merasa reschedule loh. https://t.co/QpsFrfMWkl","1799709377731215589","https://pbs.twimg.com/media/GPnaIubbcAAglgj.jpg","sicepat_ekspres","in","Indonesia,Bekasi","0","1","0","https://x.com/cloudis14/status/1799709377731215589","366098119","cloudis14"
"1799706345995989027","Sun Jun 09 07:33:24 +0000 2024","3","Utk yg co pelunasan pakai ekspedisi jnt dah aku drop tadi. Kalo yg sicepat udh dijadwalin pickup sore ini Thank you^^ CO mercari &amp; web jp ‍️ Rate hari ini 115","1799706345995989027","","","in","West Java, Indonesia","1","0","0","https://x.com/mimoruww/status/1799706345995989027","1703010756575547392","mimoruww"
"1799702774583873591","Sun Jun 09 07:32:47 +0000 2024","0","@keisyameila @keisyameila Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799706191293231138","","keisyameila","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799706191293231138","4417582514","sicepat_ekspres"
"1796379973617688977","Sun Jun 09 07:32:33 +0000 2024","0","@Dea11846944 @layanan_sicepat @Dea11846944 Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799706133101441107","","Dea11846944","in","Indonesia","0","0","0","https://x.com/sicepat_ekspres/status/1799706133101441107","4417582514","sicepat_ekspres"
"1796379973617688977","Sun Jun 09 07:20:22 +0000 2024","0","@layanan_sicepat @sicepat_ekspres Lemot banget min customer servis nya balas chat di telpon kagak di angkat","1799703067832787197","","layanan_sicepat","in","","0","2","0","https://x.com/Dea11846944/status/1799703067832787197","1310556029902487553","Dea11846944"
"1799702774583873591","Sun Jun 09 07:19:12 +0000 2024","0","@sicepat_ekspres gimana minta pickup dari kemaren belum di pick up aja ","1799702774583873591","","sicepat_ekspres","in","","0","1","0","https://x.com/keisyameila/status/1799702774583873591","1278634840032600065","keisyameila"
"1799676965441687665","Sun Jun 09 07:06:56 +0000 2024","0","@layanan_sicepat @sicepat_ekspres ?? keliatan bet nipunya","1799699684891713657","","layanan_sicepat","in","","0","1","0","https://x.com/0H1En/status/1799699684891713657","1707892238246981632","0H1En"
"1799694399905140990","Sun Jun 09 06:47:41 +0000 2024","0","@sicepat_ekspres Hubungin yg benernya kemana sih sana sini bot","1799694842093854754","","sicepat_ekspres","in","","0","2","0","https://x.com/jsngparkk/status/1799694842093854754","1427168762516541441","jsngparkk"
"1799694399905140990","Sun Jun 09 06:46:52 +0000 2024","0","@jsngparkk @jsngparkk Hai kak. Mohon maaf terkait kendala yang terjadi mohon menghubungi kami melalui Whatsapp di nomor 0812-9966-6088 atau Email : customer.care@sicepat.com dan akan kami bantu pengecekan lebih lanjut ya kak. Terima kasih ^ ^","1799694634488365517","","jsngparkk","in","Indonesia","0","1","0","https://x.com/sicepat_ekspres/status/1799694634488365517","4417582514","sicepat_ekspres"
"1799694399905140990","Sun Jun 09 06:45:56 +0000 2024","0","@sicepat_ekspres tolong dong gmn ini min udh komplain gaada perubahan juga https://t.co/ZnuSutXAeo","1799694399905140990","https://pbs.twimg.com/media/GPnMg9IbEAAuxpQ.jpg","sicepat_ekspres","in","","0","3","0","https://x.com/jsngparkk/status/1799694399905140990","1427168762516541441","jsngparkk"
"1799690858884911153","Sun Jun 09 06:40:29 +0000 2024","0","@wonyupil pake sicepat bukan ","1799693027415658868","","wonyupil","in","","0","1","0","https://x.com/cozyautumnplace/status/1799693027415658868","1488745528577781761","cozyautumnplace"
"1799691724404765152","Sun Jun 09 06:35:18 +0000 2024","0","ekspedisi sicepat kontol udah 6 hari paket nyangkut padahal besok mau dipake bangkeeeeee","1799691724404765152","","","in","Bali, Indonesia","0","2","0","https://x.com/meirahkee/status/1799691724404765152","1687131876425863169","meirahkee"
"1799691346300883185","Sun Jun 09 06:33:48 +0000 2024","0","Sicepat bener bener cepet 2 hari nyampe","1799691346300883185","","","in","","0","0","0","https://x.com/ruanvmei/status/1799691346300883185","1252595758827634690","ruanvmei"
